"ID_CLIENTE";"ID_CUENTA";"NEMO";"PESO";"MONTO_EN_CUSTODIA";"CANTIDAD_EN_CUSTODIA";"USERNAME";"NOMBRE_EJECUTIVO";"EQUIPO";"JEFE_AREA";"RET_PROM_DIARIO";"DE_DIARIA";"RET_PROM_MENSUAL";"DE_MENSUAL";"RET_PROM_ANUAL";"DE_ANUAL";"SHARPE_DIARIO";"SHARPE_MENSUAL";"SHARPE_ANUAL";"PESO_OPT_PREF";"RET_ESPERADO_DIARIO_OPTM_PREF";"DESVEST_DIARIA_OPTM_PREF";"SHARPE_DIARIO_OPTM_PREF";"RET_ESPERADO_MENSUAL_OPTM_PREF";"RET_ESPERADO_ANUAL_OPTM_PREF";"DESVEST_MENSUAL_OPTM_PREF";"DESVEST_ANUAL_OPTM_PREF";"SHARPE_MENSUAL_OPTM_PREF";"SHARPE_ANUAL_OPTM_PREF";"MSG_PREF";"NAME";"PRECIO_ULT";"MONTO_EN_CUSTODIA_TOTAL";"MONTO_EN_CUSTODIA_OPT";"CANTIDAD_EN_CUSTODIA_OPT";"APORTE_ADICIONAL";"GAP_RET_DIARIO";"GAP_DESV_DIARIA";"GAP_SHARPE_DIARIO";"GAP_RET_MENSUAL";"GAP_DESV_MENSUAL";"GAP_SHARPE_MENSUAL";"GAP_RET_ANUAL";"GAP_DESV_ANUAL";"GAP_SHARPE_ANUAL";"FLAG_MEJORA_RIESGO_ANUAL";"FLAG_MEJORA_RETORNO_ANUAL";"GAP_Q_CUSTODIA";"FLAG_ACCION_Q"
"1042-27";"CTA-627318";"T";0,255678832821182;2395118;118;"mdlarraechea";"María Angélica Larraechea Díaz";"Inversiones Retail Grandes-VIP - Equipo 5";"Gonzalo Esteban Vicuña Swinburn";0,00066066093048204;0,0103338641321714;0,013873879540123;0,0473557146070644;0,166486554481476;0,164045007456334;0,0639316447392877;0,292971601320811;1,01488339732492;0,00891784622943746;0,00301354152840621;0,00992901525233725;0,291518729279547;0,0632843720965305;0,759412465158366;0,0455004639702065;0,15761823072871;1,39085113808881;4,81804967386962;"NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.";"AT&T";22890,7648004151;9367682;83539,5476022692;4;8023,51159939115;0,00235288059792417;-0,000404848879834148;0,227587084540259;0,0494104925564075;-0,00185525063685788;1,097879536768;0,59292591067689;-0,00642677672762437;3,8031662765447;"MEJORA";"MEJORA";-114;"VENDER"
"1042-27";"CTA-627318";"AAPL";0,424796016773413;3979354;18;"mdlarraechea";"María Angélica Larraechea Díaz";"Inversiones Retail Grandes-VIP - Equipo 5";"Gonzalo Esteban Vicuña Swinburn";0,00066066093048204;0,0103338641321714;0,013873879540123;0,0473557146070644;0,166486554481476;0,164045007456334;0,0639316447392877;0,292971601320811;1,01488339732492;0;0,00301354152840621;0,00992901525233725;0,291518729279547;0,0632843720965305;0,759412465158366;0,0455004639702065;0,15761823072871;1,39085113808881;4,81804967386962;"NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.";"Apple Inc.";226619,462395019;9367682;0;0;0;0,00235288059792417;-0,000404848879834148;0,227587084540259;0,0494104925564075;-0,00185525063685788;1,097879536768;0,59292591067689;-0,00642677672762437;3,8031662765447;"MEJORA";"MEJORA";-18;"VENDER"
"1042-27";"CTA-627318";"PFE";0,282173540903716;2643312;118;"mdlarraechea";"María Angélica Larraechea Díaz";"Inversiones Retail Grandes-VIP - Equipo 5";"Gonzalo Esteban Vicuña Swinburn";0,00066066093048204;0,0103338641321714;0,013873879540123;0,0473557146070644;0,166486554481476;0,164045007456334;0,0639316447392877;0,292971601320811;1,01488339732492;0;0,00301354152840621;0,00992901525233725;0,291518729279547;0,0632843720965305;0,759412465158366;0,0455004639702065;0,15761823072871;1,39085113808881;4,81804967386962;"NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.";"Pfizer";23091,6388664245;9367682;0;0;0;0,00235288059792417;-0,000404848879834148;0,227587084540259;0,0494104925564075;-0,00185525063685788;1,097879536768;0,59292591067689;-0,00642677672762437;3,8031662765447;"MEJORA";"MEJORA";-118;"VENDER"
"1042-27";"CTA-627318";"ECL.SN";0,0373516095016889;349898;216;"mdlarraechea";"María Angélica Larraechea Díaz";"Inversiones Retail Grandes-VIP - Equipo 5";"Gonzalo Esteban Vicuña Swinburn";0,00066066093048204;0,0103338641321714;0,013873879540123;0,0473557146070644;0,166486554481476;0,164045007456334;0,0639316447392877;0,292971601320811;1,01488339732492;0,083600952304806;0,00301354152840621;0,00992901525233725;0,291518729279547;0,0632843720965305;0,759412465158366;0,0455004639702065;0,15761823072871;1,39085113808881;4,81804967386962;"NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.";"Engie Energía Chile";1549,59997558594;9367682;783147,13608859;505;0;0,00235288059792417;-0,000404848879834148;0,227587084540259;0,0494104925564075;-0,00185525063685788;1,097879536768;0,59292591067689;-0,00642677672762437;3,8031662765447;"MEJORA";"MEJORA";289;"COMPRAR"
"1091-46";"CTA-513660";"NVDA";0,190360897625239;8070142;50;"dlfontaine";"Daniela Carolina Fontaine Lagos";"Inversiones Retail Grandes-VIP - Equipo 3";"Sebastián Patricio Errázuriz Ovalle";0,00211154657890716;0,0106002300253323;0,0443424781570503;0,0485763564750289;0,532109737884604;0,168273434922655;0,199198184743257;0,912840759883771;3,16217315067695;0,0122293787312675;0,00256139226807312;0,00819082367786483;0,298180591486272;0,0537892376295354;0,645470851554425;0,0375350695078522;0,130025294906459;1,43303951037797;4,96419448245653;"NLOPT_XTOL_REACHED: Optimization stopped because xtol_rel or xtol_abs (above) was reached.";"NVIDIA";166925,301064453;42393906;518451,132371752;3;0;0,000449845689165956;-0,00240940634746747;0,0989824067430152;0,00944675947248514;-0,0110412869671767;0,520198750494197;0,113361113669821;-0,0382481400161964;1,80202133177958;"MEJORA";"MEJORA";-47;"VENDER"
"1091-46";"CTA-513660";"T";0,0301635098214352;1278749;63;"dlfontaine";"Daniela Carolina Fontaine Lagos";"Inversiones Retail Grandes-VIP - Equipo 3";"Sebastián Patricio Errázuriz Ovalle";0,00211154657890716;0,0106002300253323;0,0443424781570503;0,0485763564750289;0,532109737884604;0,168273434922655;0,199198184743257;0,912840759883771;3,16217315067695;0,0062965199488583;0,00256139226807312;0,00819082367786483;0,298180591486272;0,0537892376295354;0,645470851554425;0,0375350695078522;0,130025294906459;1,43303951037797;4,96419448245653;"NLOPT_XTOL_REACHED: Optimization stopped because xtol_rel or xtol_abs (above) was reached.";"AT&T";22890,7648004151;42393906;266934,074839024;12;7755,1027659573;0,000449845689165956;-0,00240940634746747;0,0989824067430152;0,00944675947248514;-0,0110412869671767;0,520198750494197;0,113361113669821;-0,0382481400161964;1,80202133177958;"MEJORA";"MEJORA";-51;"VENDER"
"1091-46";"CTA-513660";"TSLA";0,177712357997869;7533921;20;"dlfontaine";"Daniela Carolina Fontaine Lagos";"Inversiones Retail Grandes-VIP - Equipo 3";"Sebastián Patricio Errázuriz Ovalle";0,00211154657890716;0,0106002300253323;0,0443424781570503;0,0485763564750289;0,532109737884604;0,168273434922655;0,199198184743257;0,912840759883771;3,16217315067695;0;0,00256139226807312;0,00819082367786483;0,298180591486272;0,0537892376295354;0,645470851554425;0,0375350695078522;0,130025294906459;1,43303951037797;4,96419448245653;"NLOPT_XTOL_REACHED: Optimization stopped because xtol_rel or xtol_abs (above) was reached.";"Tesla";375902,880798339;42393906;0;0;0;0,000449845689165956;-0,00240940634746747;0,0989824067430152;0,00944675947248514;-0,0110412869671767;0,520198750494197;0,113361113669821;-0,0382481400161964;1,80202133177958;"MEJORA";"MEJORA";-20;"VENDER"
"1091-46";"CTA-513660";"AMD";0,0102621353172789;435052;2;"dlfontaine";"Daniela Carolina Fontaine Lagos";"Inversiones Retail Grandes-VIP - Equipo 3";"Sebastián Patricio Errázuriz Ovalle";0,00211154657890716;0,0106002300253323;0,0443424781570503;0,0485763564750289;0,532109737884604;0,168273434922655;0,199198184743257;0,912840759883771;3,16217315067695;0,017840115659058;0,00256139226807312;0,00819082367786483;0,298180591486272;0,0537892376295354;0,645470851554425;0,0375350695078522;0,130025294906459;1,43303951037797;4,96419448245653;"NLOPT_XTOL_REACHED: Optimization stopped because xtol_rel or xtol_abs (above) was reached.";"Advanced Micro Devices";206750,509068603;42393906;756312,186279231;4;70689,8499951825;0,000449845689165956;-0,00240940634746747;0,0989824067430152;0,00944675947248514;-0,0110412869671767;0,520198750494197;0,113361113669821;-0,0382481400161964;1,80202133177958;"MEJORA";"MEJORA";2;"COMPRAR"
"1091-46";"CTA-513660";"BAC";0,185869072786074;7879716;175;"dlfontaine";"Daniela Carolina Fontaine Lagos";"Inversiones Retail Grandes-VIP - Equipo 3";"Sebastián Patricio Errázuriz Ovalle";0,00211154657890716;0,0106002300253323;0,0443424781570503;0,0485763564750289;0,532109737884604;0,168273434922655;0,199198184743257;0,912840759883771;3,16217315067695;0;0,00256139226807312;0,00819082367786483;0,298180591486272;0,0537892376295354;0,645470851554425;0,0375350695078522;0,130025294906459;1,43303951037797;4,96419448245653;"NLOPT_XTOL_REACHED: Optimization stopped because xtol_rel or xtol_abs (above) was reached.";"Bank of America";46462,7526663208;42393906;0;0;0;0,000449845689165956;-0,00240940634746747;0,0989824067430152;0,00944675947248514;-0,0110412869671767;0,520198750494197;0,113361113669821;-0,0382481400161964;1,80202133177958;"MEJORA";"MEJORA";-175;"VENDER"
"1091-46";"CTA-513660";"ENELAM.SN";0,00872523989650777;369897;4362;"dlfontaine";"Daniela Carolina Fontaine Lagos";"Inversiones Retail Grandes-VIP - Equipo 3";"Sebastián Patricio Errázuriz Ovalle";0,00211154657890716;0,0106002300253323;0,0443424781570503;0,0485763564750289;0,532109737884604;0,168273434922655;0,199198184743257;0,912840759883771;3,16217315067695;0;0,00256139226807312;0,00819082367786483;0,298180591486272;0,0537892376295354;0,645470851554425;0,0375350695078522;0,130025294906459;1,43303951037797;4,96419448245653;"NLOPT_XTOL_REACHED: Optimization stopped because xtol_rel or xtol_abs (above) was reached.";"Enel Américas";82,5100021362305;42393906;0;0;0;0,000449845689165956;-0,00240940634746747;0,0989824067430152;0,00944675947248514;-0,0110412869671767;0,520198750494197;0,113361113669821;-0,0382481400161964;1,80202133177958;"MEJORA";"MEJORA";-4362;"VENDER"
